Row.names	PathwayMutatedGenes	BRCAXControl_NumNonMuts	BRCAXControl_NumMuts	BRCAControl_NumNonMuts	BRCAControl_NumMuts	BRCAXControl_MutationRate	BRCAControl_MutationRate	FisherOddsRatio	Fisher_P	ExactTestStatistic	Exact_P
REACTOME_TCR_SIGNALING	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_TIE2_SIGNALING	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_TRANSFORMATION_OF_LANOSTEROL_TO_CHOLESTEROL	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_TRANSLOCATION_OF_ZAP70_TO_IMMUNOLOGICAL_SYNAPSE	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_TRIACYLGLYCERIDE_BIOSYNTHESIS	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_UNWINDING_OF_DNA	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_VIRAL_DSRNA_TLR3_TRIF_COMPLEX_ACTIVATES_RIP1	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_XENOBIOTICS	;	7	0	9	0	0	0	NA	NA	NA	NA
SA_B_CELL_RECEPTOR_COMPLEXES	;	7	0	9	0	0	0	NA	NA	NA	NA
SA_G2_AND_M_PHASES	;	7	0	9	0	0	0	NA	NA	NA	NA
SA_REG_CASCADE_OF_CYCLIN_EXPR	;	7	0	9	0	0	0	NA	NA	NA	NA
SA_TRKA_RECEPTOR	;	7	0	9	0	0	0	NA	NA	NA	NA
SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES	;	7	0	9	0	0	0	NA	NA	NA	NA
SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES	;	7	0	9	0	0	0	NA	NA	NA	NA
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	;	7	0	9	0	0	0	NA	NA	NA	NA
ST_ADRENERGIC	;	7	0	9	0	0	0	NA	NA	NA	NA
ST_B_CELL_ANTIGEN_RECEPTOR	;	7	0	9	0	0	0	NA	NA	NA	NA
ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS	;	7	0	9	0	0	0	NA	NA	NA	NA
ST_ERK1_ERK2_MAPK_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
ST_GA12_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
ST_G_ALPHA_I_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
ST_G_ALPHA_S_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
ST_GAQ_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
ST_IL_13_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
ST_INTERFERON_GAMMA_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
ST_INTERLEUKIN_13_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
ST_JAK_STAT_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
ST_MYOCYTE_AD_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
ST_PAC1_RECEPTOR_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
ST_PHOSPHOINOSITIDE_3_KINASE_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
ST_STAT3_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
ST_TYPE_I_INTERFERON_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
ST_WNT_BETA_CATENIN_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
ST_WNT_CA2_CYCLIC_GMP_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
