Row.names	PathwayMutatedGenes	BRCAXCancer_NumNonMuts	BRCAXCancer_NumMuts	BRCA12Cancer_NumNonMuts	BRCA12Cancer_NumMuts	BRCAXCancer_MutationRate	BRCA12Cancer_MutationRate	FisherOddsRatio	Fisher_P	ExactTestStatistic	Exact_P
KEGG_METABOLIC_PATHWAYS	ACO1(1),ADC(1),ADPGK(1),AGPAT9(1),AGXT(1),ALDH6A1(2),ATP6V1E2(1),ATP6V1H(1),B3GNT5(1),CHPF(1),CRYL1(1),CTH(1),CTPS2(1),CYP27B1(1),DAO(1),DNMT1(2),EBP(1),EXT2(1),GAA(1),GALNT3(1),GMPPB(1),HADHA(3),HPGDS(2),IDH3A(2),INPP5A(3),IPPK(1),LIPT1(1),MGAT4B(1),MGAT4C(1),MOGAT3(1),MPI(1),NANS(1),NDST2(3),NDUFA6(1),NDUFV1(1),NME7(1),NT5C2(1),NT5C3(2),NT5M(1),OTC(1),P4HA2(1),P4HA3(1),PAPSS1(1),PFKP(1),PGK2(1),PIGW(1),PLA2G6(1),PNLIP(1),PNMT(2),POLE2(1),QARS(1),SPHK1(1),ST8SIA5(1),SUCLG2(1),TBXAS1(1),TPH2(1),TUSC3(1),UGT1A3(2);ADH4(1),ALDH3A2(1),ALG9(1),ALPL(1),B3GNT1(1),BDH2(1),CHSY1(1),CNDP1(1),COASY(1),COX6A2(1),CYP3A7(1),ENO1(1),GAL3ST1(1),GAPDHS(1),GBA(1),GLYCTK(1),GNE(1),HSD17B6(1),HYAL3(1),INPP5E(1),MCCC1(1),MGAT4B(1),MPI(1),MPST(1),MUT(1),MVD(2),NDST2(1),NDUFA1(1),NDUFB8(1),NT5C1A(1),PDHA2(1),PI4K2B(1),PIGF(1),PIGL(1),PIGM(1),PLA2G2D(1),PMM2(1),POLA2(1),POLR3GL(1),PON1(1),QARS(1),RDH8(1),ST6GALNAC6(1),SUCLG1(1),TPH2(1),UGT8(1)	0	11	0	8	1	1	NA	NA	NA	NA
KEGG_NON_HOMOLOGOUS_END_JOINING	;	11	0	8	0	0	0	NA	NA	NA	NA
KEGG_OLFACTORY_TRANSDUCTION	OR10S1(1),OR13G1(1),OR1F1(1),OR2AT4(1),OR4D10(1),OR51T1(1),OR5D16(1),OR5H6(2),OR5R1(1),OR5T3(2),OR6B3(1),OR6C76(1),OR8H2(1);CALML5(1),CLCA1(1),OR10J1(1),OR1J4(2),OR2AT4(1),OR2C1(1),OR2M7(1),OR2T1(1),OR2T6(1),OR4B1(1),OR4F15(1),OR51F1(1),OR52D1(1),OR52N4(1),OR6C70(1),OR6K2(1),OR7A17(1),OR8D2(1),OR9Q1(1)	0	11	0	8	1	1	NA	NA	NA	NA
KEGG_ONE_CARBON_POOL_BY_FOLATE	;	11	0	8	0	0	0	NA	NA	NA	NA
KEGG_PHENYLALANINE_METABOLISM	;	11	0	8	0	0	0	NA	NA	NA	NA
KEGG_PHENYLALANINE_TYROSINE_AND_TRYPTOPHAN_BIOSYNTHESIS	;	11	0	8	0	0	0	NA	NA	NA	NA
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	;	11	0	8	0	0	0	NA	NA	NA	NA
KEGG_PROTEASOME	;	11	0	8	0	0	0	NA	NA	NA	NA
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	;	11	0	8	0	0	0	NA	NA	NA	NA
KEGG_REGULATION_OF_AUTOPHAGY	;	11	0	8	0	0	0	NA	NA	NA	NA
KEGG_RIBOFLAVIN_METABOLISM	;	11	0	8	0	0	0	NA	NA	NA	NA
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	;	11	0	8	0	0	0	NA	NA	NA	NA
KEGG_TASTE_TRANSDUCTION	;	11	0	8	0	0	0	NA	NA	NA	NA
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	;	11	0	8	0	0	0	NA	NA	NA	NA
KEGG_THIAMINE_METABOLISM	;	11	0	8	0	0	0	NA	NA	NA	NA
KEGG_UBIQUINONE_AND_OTHER_TERPENOID_QUINONE_BIOSYNTHESIS	;	11	0	8	0	0	0	NA	NA	NA	NA
KEGG_VITAMIN_B6_METABOLISM	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_ACTIVATED_AMPK_STIMULATES_FATTY_ACID_OXIDATION_IN_MUSCLE	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_ACTIVATION_OF_CHAPERONES_BY_IRE1_ALPHA	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_ACTIVATION_OF_THE_AP1_FAMILY_OF_TRANSCRIPTION_FACTORS	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_AMINO_ACID_SYNTHESIS_AND_INTERCONVERSION	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_APCDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_ASSOCIATION_OF_LICENSING_FACTORS_WITH_THE_PREREPLICATIVE_COMPLEX	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_BETACATENIN_PHOSPHORYLATION_CASCADE	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_BOTULINUM_NEUROTOXICITY	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_CD28_DEPENDENT_VAV1_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_CHYLOMICRON_MEDIATED_LIPID_TRANSPORT	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_CONVERSION_FROM_APC_CDC20_TO_APC_CDH1_IN_LATE_ANAPHASE	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_COPI_MEDIATED_TRANSPORT	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_CREB_PHOPHORYLATION_THROUGH_THE_ACTIVATION_OF_RAS	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_DARPP32_EVENTS	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_DEADENYLATION_OF_MRNA	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_DUAL_INCISION_REACTION_IN_TC_NER	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_ENDOGENOUS_STEROLS	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_ERK_MAPK_TARGETS	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_ERKS_ARE_INACTIVATED	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_FANCONI_ANEMIA_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_FRS2_MEDIATED_ACTIVATION	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_G1_PHASE	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_GAP_JUNCTION_DEGRADATION	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PLC_BETA	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_G_PROTEIN_ACTIVATION	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_GRB2_EVENTS_IN_EGFR_SIGNALING	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_LYSOSOME_VESICLE_BIOGENESIS	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_METABOLISM_OF_BILE_ACIDS_AND_BILE_SALTS	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_METABOLISM_OF_NITRIC_OXIDE	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_METAL_ION_SLC_TRANSPORTERS	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_M_G1_TRANSITION	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_MRNA_PROCESSING	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_P2Y_RECEPTORS	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_P38MAPK_EVENTS	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_PHOSPHORYLATION_OF_THE_APC	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_PROTEOLYTIC_CLEAVAGE_OF_SNARE_COMPLEX_PROTEINS	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_PURINE_SALVAGE_REACTIONS	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_PYRUVATE_METABOLISM	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_RAS_ACTIVATION_UOPN_CA2_INFUX_THROUGH_NMDA_RECEPTOR	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_COMPLEX	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_REGULATION_OF_RHEB_GTPASE_ACTIVITY_BY_AMPK	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_RNA_POL_II_CTD_PHOSPHORYLATION_AND_INTERACTION_WITH_CE	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_RNA_POLYMERASE_I_CHAIN_ELONGATION	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_2_PROMOTER	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_SEROTONIN_RECEPTORS	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_SHCMEDIATED_CASCADE	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_SHC_MEDIATED_SIGNALLING	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_SHC_RELATED_EVENTS	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_SIGNAL_AMPLIFICATION	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_SIGNAL_ATTENUATION	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_SIGNALING_BY_VEGF	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_SIGNALING_BY_WNT	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_SOS_MEDIATED_SIGNALLING	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_TRANSLOCATION_OF_ZAP70_TO_IMMUNOLOGICAL_SYNAPSE	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_TRIACYLGLYCERIDE_BIOSYNTHESIS	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_UNFOLDED_PROTEIN_RESPONSE	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_UNWINDING_OF_DNA	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENES_FAMILY	;	11	0	8	0	0	0	NA	NA	NA	NA
REACTOME_ZINC_TRANSPORTATION	;	11	0	8	0	0	0	NA	NA	NA	NA
SA_FAS_SIGNALING	;	11	0	8	0	0	0	NA	NA	NA	NA
SA_PROGRAMMED_CELL_DEATH	;	11	0	8	0	0	0	NA	NA	NA	NA
ST_GRANULE_CELL_SURVIVAL_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
ST_PAC1_RECEPTOR_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
